24122, Green Chilli,Green Chilli, Chinese, North Indian,,,,,,
20641, The Regal Inn,The Regal Inn, Fast Food, North Indian,,,,,,
23389, Friend's Cabin, Error Code = 404,,,,,,,,
18335557, Tea Time Stories,Tea Time Stories, Cafe, Beverages, Desserts,,,,,
23474, Nepali Suman's Momo,Nepali Suman's Momo, Fast Food, Momos,,,,,,
18259465, Biryani Corner,Biryani Corner, North Indian, Chinese, Mughlai,,,,,
18237042, Bharat Biryani & Restaurant,Bharat Biryani & Restaurant, Mughlai, North Indian, Fast Food, Momos,,,,
25622, Maa Durga Sweets,Maa Durga Sweets, Mishti,,,,,,,
22254, Elfin Bar & Restaurant, Error Code = 404,,,,,,,,
18368672, The Biryani Company, Error Code = 404,,,,,,,,
18368674, Anir's,Anir's, North Indian, Chinese, Street Food, Fast Food,,,,
22974, Snacks Corner,Snacks Corner, North Indian, Chinese,,,,,,
18361659, Swadisht,Swadisht, Afghani, Biryani, Fast Food, North Indian, Chinese, Mughlai, Finger Food, Kebab
18270241, Chinese Panda, Error Code = 404,,,,,,,,
20678, Salki, Error Code = 404,,,,,,,,
25079, Food Valley Hotel,Food Valley Hotel, Bengali,,,,,,,
23415, Klink - Park Plaza,Klink - Radisson Kolkata, Fast Food,,,,,,,
24880, Dhaka Biryani House,Dhaka Biryani House, Biryani, Fast Food,,,,,,
18270258, Apu's Kitchen,Apu's Kitchen, North Indian,,,,,,,
18134886, NAVRAAJ, Error Code = 404,,,,,,,,
18325262, Cookie Man,Cookie Man, Bakery, Desserts,,,,,,
22646, On The Rox,On The Rox, Finger Food,,,,,,,
22617, Eats,Eats, Chinese,,,,,,,
24103, Kay Vee,Kay Vee, North Indian, Chinese,,,,,,
22233, Suruchi Snacks Corner,Suruchi Snacks Corner, Chinese, Street Food, North Indian,,,,,
18420377, The Clove,The Clove, North Indian, Chinese,,,,,,
18429596, The Greedy Owl,The Greedy Owl, Continental, Burger, Biryani, Beverages, Fast Food, Italian, Chinese, Indian
18217440, Munch,Munch, North Indian,,,,,,,
24740, Eat Some More, Error Code = 404,,,,,,,,
22198, Ruchira,Ruchira, Chinese, North Indian, Mughlai,,,,,
22207, Sabroso, Error Code = 404,,,,,,,,
22930, Triasha Indian & Chinese,Triasha, Fast Food, Chinese, Thai,,,,,
21531, Cheers - The Astor Hotel,Cheers - The Astor Hotel, Finger Food,,,,,,,
18377077, Bijoli Grill, Error Code = 404,,,,,,,,
18368663, Gupta Kitchen,Gupta Kitchen, Chinese,,,,,,,
23067, New Satyanarayana Mistana Bhandar,New Satyanarayana Mistana Bhandar, Mishti,,,,,,,
18420409, Pink Sugar,Pink Sugar, Bakery, Desserts,,,,,,
18354595, Chennai Xpress,Chennai Xpress, South Indian,,,,,,,
18414431, Mayonnaise, Error Code = 404,,,,,,,,
18368691, Spice Counter,Spice Counter, Pizza, Burger,,,,,,
25735, Shree Jai Jalaram Nimki & Sweet House,Shree Jai Jalaram Nimki & Sweet House, Mishti,,,,,,,
18431483, Pappu Fuchka Wala,Pappu Fuchka Wala, Street Food,,,,,,,
24186, Enerzy,Enerzy, Beverages,,,,,,,
18386783, HitWicket,Hit Wicket, Cafe, Italian,,,,,,
18361675, Cafe Coffee Day,Cafe Coffee Day, Cafe, Beverages,,,,,,
18354572, China Bowl Gold, Error Code = 404,,,,,,,,
18440200, Bala Kitchen,Bala Kitchen, Chinese, North Indian, Fast Food, Momos,,,,
18420503, Sip & Sandwich,Sip & Sandwich, Sandwich, Fast Food,,,,,,
18440201, Ramji Ghugniwala,Ramji Ghugniwala, Street Food,,,,,,,
23310, Neelanjana Multi Cuisine Restaurant,Neelanjana Multi Cuisine Restaurant, North Indian, Chinese, Continental,,,,,
22839, Spice Hut, Error Code = 404,,,,,,,,
24081, The Food Pavilion,The Food Pavilion, North Indian, Bengali, Chinese,,,,,
18136926, Jalajoga Mishti,Jalajoga Mishti, Mishti,,,,,,,
25670, Old Novelty Eating House,Old Novelty Eating House, North Indian,,,,,,,
18260515, Cool Cook, Error Code = 404,,,,,,,,
18323157, A1 Haji Fast Food Centre,A1 Haji Fast Food Centre, Biryani, Mughlai,,,,,,
24696, Orion Fast Food,Orion Fast Food, Street Food, North Indian,,,,,,
18414413, Tibetiya, Error Code = 404,,,,,,,,
25556, Sweet Temptations,Sweet Temptations, Bakery, Desserts,,,,,,
24224, Menoka Sweets,Menoka Sweets, Mishti,,,,,,,
18452230, Tasty Adda, Error Code = 404,,,,,,,,
23575, Aisha Fast Food Centre,Aisha Fast Food Centre, North Indian, Chinese, Fast Food,,,,,
18198669, Nu Sagar,Nu Sagar, Biryani,,,,,,,
18420387, Ramanas, Error Code = 404,,,,,,,,
18354226, Exotic Eats,Exotic Eats, Continental, North Indian, Chinese,,,,,
23681, Lalti Food Centre,Lalti Food Centre, North Indian, Mughlai, Chinese,,,,,
18143238, Ghosh & Co.,Ghosh & Co., Mishti,,,,,,,
25554, RR Kaizen,RR Kaizen, Bengali, Fast Food,,,,,,
25226, Albela Biriyani, Error Code = 404,,,,,,,,
25419, Anapurna,Anapurna, Mishti,,,,,,,
18386806, China Valley - Golden Parkk, Error Code = 404,,,,,,,,
18386798, Park Sweets,Park Sweets, Mishti,,,,,,,
18217476, Silver Nest,Silver Nest, North Indian,,,,,,,
18377075, Lokenath Sweet & Snacks,Lokenath Sweet & Snacks, Chinese, Mughlai, Fast Food, Momos,,,,
18237050, Annapurna Sweets,Annapurna Sweets, Mishti,,,,,,,
22379, Paprika,Paprika, Continental, Italian, Thai,,,,,
18259436, Sreelagna,Sreelagna, Fast Food,,,,,,,
23129, Relish,Relish, Gujarati,,,,,,,
25568, Cafe Valentino,Cafe Valentino, Italian, South Indian,,,,,,
22151, Royal Food Valley,Royal Food Valley, Chinese, Street Food,,,,,,
22845, Food Zone,Food Zone, North Indian, Chinese,,,,,,
24618, New Mezban,New Mezban, Biryani,,,,,,,
23584, Haji Malang,Haji Malang, North Indian, Biryani, Mughlai,,,,,
22023, Matri Hotel & Restaurant,Matri Hotel & Restaurant, Fast Food,,,,,,,
25160, Hot N Fresh, Error Code = 404,,,,,,,,
18354608, Ice Queen Parlour, Error Code = 404,,,,,,,,
23217, New Bawarchi, Error Code = 404,,,,,,,,
18354073, Go Grillzz,Go Grillzz, Italian, Chinese, Bengali,,,,,
18296325, The Quick Bite, Error Code = 404,,,,,,,,
18162650, Brick Bakers,Brick Bakers, Desserts, Bakery,,,,,,
21852, Yummee,Yummee, Street Food, Chinese,,,,,,
25669, Bhog Box, Error Code = 404,,,,,,,,
18431485, The Sizzle,The Sizzle, Chinese, Momos,,,,,,
18420363, Ma Kali Mistanna Bhander,Ma Kali Mistanna Bhander, Mishti,,,,,,,
18431442, The Floresta Restaurant,The Floresta Restaurant, Chinese, Mughlai,,,,,,
22922, CH Gope Sweets,CH Gope Sweets, Street Food, Mishti,,,,,,
18166905, Zam Zam,Zam Zam, Mughlai, Biryani,,,,,,
18249159, Cafe B.I.U., Error Code = 404,,,,,,,,
18232754, Radhuni Home Delivery, Error Code = 404,,,,,,,,
18440241, Pepperz, Error Code = 404,,,,,,,,
18447690, Adiram's,Adiram's, Bakery, Mishti,,,,,,
21024, Just Baked,Just Baked, Bakery, Fast Food, Desserts,,,,,
24871, Cafe Bollywood, Error Code = 404,,,,,,,,
22171, Diamond Food,Diamond Food, North Indian, Chinese,,,,,,
18296360, Hotel Minerva,Hotel Minerva, North Indian, Chinese, Finger Food,,,,,
22909, Gupta Hotel,Gupta Hotel, North Indian,,,,,,,
22891, Amantran Family Restaurant,Amantran Family Restaurant, Chinese,,,,,,,
18311158, Zero Miles,Zero Miles, North Indian, Chinese,,,,,,
23524, Mahamaya Mistanna Bhandar,Mahamaya Mistanna Bhandar, Mishti,,,,,,,
25567, Food Zone - Hotel Shivangan & Banquets, Error Code = 404,,,,,,,,
25695, Sugar Palette, Error Code = 404,,,,,,,,
22957, Thakur Dhaba, Error Code = 404,,,,,,,,
17983795, Bedwin - Food Plaza,Bedwin, Chinese, North Indian,,,,,,
22851, New Star Haji Biryani,New Star Haji Biryani, North Indian, Street Food,,,,,,
22205, Drop In,Drop In, North Indian, Chinese,,,,,,
21969, Suruchi,Suruchi, North Indian, Chinese,,,,,,
18296321, Goli Vada Pav, Error Code = 404,,,,,,,,
23738, Punjabi Snacks Bar,Punjabi Snacks Bar, Fast Food, Beverages,,,,,,
25671, Khalsa Hotel,Khalsa Hotel, North Indian,,,,,,,
22847, Vojon Restaurant, Error Code = 404,,,,,,,,
18452235, Mr. Wrappee,Mr. Wrappee, Fast Food, Ice Cream, Momos,,,,,
24602, Veg Foodiezz Cafeteria, Error Code = 404,,,,,,,,
18134900, Dwarka Mistana Bhandar,Dwarka Mistanna Bhander, Mishti,,,,,,,
18237041, Annapurna Sweets,Annapurna Sweets, Mishti,,,,,,,
25070, Rubai's Kitchen,Rubai's Kitchen, North Indian, Chinese,,,,,,
18200597, Khabar - The Eatery,Khabar - The Eatery, Chinese, North Indian,,,,,,
24123, Xebra - The Sports Lounge,Xebra - The Sports Lounge, Finger Food,,,,,,,
20762, Pooja Snacks, Error Code = 404,,,,,,,,
23412, Spice O Life,Spice O Life, North Indian, Chinese, Bengali,,,,,
24580, Euphoria - Hotel Senses, Error Code = 404,,,,,,,,
18287230, Kandy Crush, Error Code = 404,,,,,,,,
24886, The Last Course,The Last Course, Bakery, Desserts,,,,,,
18198690, Kamat Cafe, Error Code = 404,,,,,,,,
18236290, Piyali Restaurant,Piyali Restaurant, North Indian, Bengali,,,,,,
18398864, Flavours,Flavours, Fast Food, Chinese,,,,,,
24257, North & South Indian,North & South Indian, North Indian, South Indian,,,,,,
